they very:2
have started:5
started studying:1
studying a:1
what gotten:1
into me:1
teachers seemed:1
be thinking:2
thinking along:1
same lines:2
lines as:1
as hermione:1
piled so:1
much homework:1
homework on:1
the easter:1
easter holidays:1
holidays weren:1
weren nearly:1
nearly as:8
much fun:1
fun as:1
christmas ones:1
to relax:1
relax with:1
hermione next:1
you reciting:1
reciting the:1
blood or:1
or practicing:1
practicing wand:1
wand movements:1
moaning and:2
and yawning:2
ron spent:1
their free:3
library with:1
get through:11
their extra:1
extra work:1
never remember:2
remember this:2
ron burst:1
burst out:11
out one:5
one afternoon:2
throwing down:2
his quill:1
quill and:1
looking longingly:1
longingly out:1
library window:1
first really:2
really fine:1
fine day:1
day they:23
in months:1
forget me:4
me not:6
not blue:1
feeling in:4
of summer:4
summer coming:1
up until:1
heard ron:1
ron say:1
doing in:7
hagrid shuffled:2
shuffled into:1
into view:6
hiding something:1
something behind:1
very out:1
of place:4
his moleskin:1
jus lookin:1
a shifty:1
shifty voice:1
that got:3
got their:1
their interest:1
interest at:1
an what:1
you lot:1
lot up:1
suddenly suspicious:1
not still:4
still lookin:1
fer nicolas:1
are yeh:3
is ages:1
ron impressively:1
sorcerer st:1
around quickly:1
go shoutin:1
shoutin about:1
with yeh:1
few things:3
things we:3
we wanted:2
matter of:39
what guarding:2
listen come:1
come an:2
see me:14
me later:1
not promisin:1
promisin i:1
yeh anythin:1
go rabbitin:1
rabbitin about:1
aren s:1
ter know:1
shuffled off:1
he hiding:1
hiding behind:2
hermione thoughtfully:1
what section:1
section he:1
enough of:15
of working:1
minute later:1
later with:1
slammed them:1
them down:25
up stuff:1
stuff about:1
about dragons:4
dragon species:1
species of:1
great britain:1
britain and:1
and ireland:1
from egg:1
egg to:1
to inferno:1
dragon keeper:1
keeper guide:1
hagrid always:1
me so:7
ever met:2
it against:6
against our:7
our laws:1
dragon breeding:2
breeding was:1
was outlawed:1
outlawed by:1
the warlocks:1
warlocks convention:1
convention of:1
stop muggles:1
muggles from:1
from noticing:1
noticing us:1
us if:5
we keeping:1
keeping dragons:1
dragons in:4
back garden:1
garden anyway:1
can tame:2
tame dragons:1
should see:5
the burns:1
burns charlie:1
charlie got:1
got off:3
off wild:1
wild ones:1
ones in:2
there aren:3
aren wild:1
wild dragons:1
in britain:1
course there:6
common welsh:1
welsh green:1
and hebridean:1
hebridean blacks:1
the ministry:4
magic has:1
a job:6
job hushing:1
hushing them:1
kind have:1
keep putting:1
putting spells:1
spells on:1
on muggles:1
muggles who:1
who spotted:1
spotted them:1
them forget:1
on earths:1
earths hagrid:1
hagrid up:1
knocked on:4
gamekeeper hut:1
hut an:1
were surprised:4
surprised to:8
curtains were:2
were closed:5
who is:19
then shut:1
door quickly:1
quickly behind:1
was stifling:3
stifling hot:1
hot inside:1
a warm:10
warm day:1
a blazing:2
blazing fire:1
the grate:1
them tea:1
offered them:1
them stoat:1
stoat sandwiches:1
they refused:1
yeh wanted:1
me somethin:1
point beating:1
beating around:1
the bush:1
hagrid frowned:1
frowned at:3
i cant:1
number one:2
know meself:1
number two:1
know too:5
much already:1
wouldn tell:2
yeh if:2
that stone:7
stone here:2
here fer:1
almost stolen:1
stolen outta:1
outta gringotts:1
gringotts i:1
i s:1
s yeh:1
yeh worked:1
worked that:1
that out:7
an all:1
beats me:4
me how:4
how yeh:1
abou fluffy:1
not want:19
do know:6
know everything:2
that goes:8
goes on:17
on round:1
round here:9
flattering voice:1
hagrid beard:1
beard twitched:1
tell he:1
we only:8
only wondered:1
wondered who:3
done the:1
the guarding:1
hermione went:1
we wondered:1
who dumbledore:1
had trusted:1
trusted enough:1
hagrid chest:1
chest swelled:1
swelled at:1
these last:3
last words:5
ron beamed:1
don s:1
s it:1
could hurt:2
hurt ter:1
he borrowed:1
borrowed fluffy:1
fluffy from:2
then some:5
teachers did:1
did enchantments:1
sprout professor:1
flitwick professor:1
he ticked:1
ticked them:1
quirrell an:1
an dumbledore:2
himself did:1
did somethin:1
i forgotten:4
forgotten someone:1
yeah yer:1
still on:11
on abou:1
abou that:1
snape helped:1
helped protect:1
protect the:1
not about:1
about ter:1
ter steal:1
knew ron:1
were thinking:5
in on:6
on protecting:1
protecting the:1
been easy:2
teachers had:1
had guarded:1
guarded it:2
he probably:3
knew everything:1
quirrell spell:2
spell and:2
who knows:15
knows how:4
harry anxiously:3
even one:6
a soul:2
soul knows:1
knows except:1
except me:1
hagrid proudly:1
that something:17
window open:1
i boiling:1
him glance:1
hagrid what:1
already knew:5
very heart:5
heart of:43
the kettle:5
black egg:1
fiddling nervously:1
nervously with:1
that er:1
crouching over:2
the egg:7
must cost:1
cost you:2
a fortune:1
won it:3
las night:1
village havin:1
havin a:1
few drinks:1
drinks an:1
an got:1
game o:1
o cards:1
cards with:2
a stranger:11
quite glad:1
glad ter:1
ter be:3
be honest:1
it hatched:1
i bin:2
bin doin:1
doin some:1
some readin:1
large book:1
book from:1
this outta:1
library dragon:1
breeding for:1
for pleasure:3
pleasure and:2
and profit:1
profit it:1
bit outta:1
outta date:1
egg in:2
their mothers:1
mothers breathe:1
breathe on:1
i em:1
an when:1
it hatches:1
feed it:1
bucket o:1
o brandy:1
brandy mixed:1
mixed with:5
with chicken:1
chicken blood:1
blood every:1
every half:1
half hour:1
here how:1
how ter:2
ter recognize:1
recognize diff:1
diff eggs:1
eggs what:1
a norwegian:1
they rare:1
you live:7
live in:16
a wooden:7
hagrid wasn:1
was humming:2
humming merrily:1
merrily as:1
he stoked:1
stoked the:1
so now:18
what might:5
might happen:3
hagrid if:1
out he:7
was hiding:1
hiding an:1
an illegal:2
illegal dragon:2
dragon in:7
his hut:1
a peaceful:1
peaceful life:1
as evening:6
evening after:1
after evening:1
evening they:7
they struggled:7
struggled through:1
the extra:1
extra homework:1
homework they:1
were getting:10
had now:21
now started:1
started making:1
making study:1
schedules for:1
was driving:4
driving them:5
them nuts:1
one breakfast:1
breakfast time:2
hedwig brought:1
another note:2
written only:1
two words:1
it hatching:1
ron wanted:1
to skip:1
skip herbology:1
herbology and:2
go straight:13
straight down:3
hermione wouldn:1
wouldn hear:2
hear of:11
many times:25
times in:3
our lives:3
lives are:2
dragon hatching:1
got lessons:1
we get:32
what hagrid:3
hagrid going:1
in when:4
someone finds:1
finds out:1
feet away:5
had stopped:10
dead to:1
much had:1
face at:3
hermione argued:1
argued all:1
to herbology:1
hermione agreed:1
run down:6
two during:1
during morning:1
morning break:1
the bell:10
bell sounded:1
sounded from:2
castle at:1
their lesson:1
them dropped:1
dropped their:2
their trowels:1
trowels at:1
once and:8
hurried through:1
hagrid greeted:1
greeted them:8
looking flushed:1
flushed and:2
and excited:1
nearly out:2
he ushered:1
ushered them:1
egg was:1
were deep:4
deep cracks:1
cracks in:1
something was:10
moving inside:1
funny clicking:1
clicking noise:1
noise was:4
all drew:1
drew their:5
their chairs:2
chairs up:1
watched with:3
with bated:1
bated breath:1
once there:7
a scraping:1
scraping noise:1
egg split:1
split open:2
the baby:2
baby dragon:1
dragon flopped:1
flopped onto:1
wasn exactly:1
exactly pretty:1
a crumpled:1
black umbrella:1
its spiny:1
spiny wings:1
wings were:5
were huge:3
huge compared:1
to its:27
its skinny:1
skinny jet:1
jet body:1
long snout:2
snout with:1
with wide:12
wide nostrils:1
the stubs:1
stubs of:1
of horns:7
horns and:9
and bulging:1
orange eyes:1
it sneezed:1
of sparks:2
sparks flew:1
of its:58
its snout:1
he beautiful:1
hagrid murmured:1
to stroke:1
stroke the:3
the dragon:91
dragon head:1
showing pointed:1
pointed fangs:1
bless him:2
he knows:42
his mommy:1
how fast:1
fast do:1
do norwegian:1
norwegian ridgebacks:1
ridgebacks grow:1
answer when:1
the color:1
color suddenly:1
suddenly drained:1
drained from:1
face he:3
he leapt:5
was lookin:1
lookin through:1
curtains it:1
kid he:1
he runnin:1
runnin back:1
harry bolted:1
bolted to:1
a distance:12
distance there:1
mistaking him:1
the smile:1
smile lurking:1
lurking on:1
face during:1
during the:13
week made:1
made harry:1
hermione very:1
hagrid darkened:1
darkened hut:1
to reason:1
reason with:1
just let:4
him go:9
harry urged:1
set him:5
him free:1
he too:8
too little:5
he die:2
grown three:1
in length:4
length in:1
in just:1
smoke kept:1
kept furling:1
furling out:1
its nostrils:4
doing his:3
his gamekeeping:1
gamekeeping duties:1
duties because:1
dragon was:5
keeping him:1
empty brandy:1
brandy bottles:1
bottles and:6
and chicken:1
chicken feathers:1
feathers all:1
i decided:2
him norbert:1
dragon with:2
with misty:1
knows me:1
me now:16
where mommy:1
his marbles:1
muttered in:1
harry ear:2
it two:1
weeks and:1
and norbert:2
norbert going:1
be as:8
malfoy could:1
dumbledore at:1
any moment:9
hagrid bit:1
keep him:8
him forever:1
can jus:1
jus dump:1
dump him:1
suddenly turned:1
you losing:1
losing it:1
no charlie:1
charlie your:1
could send:2
send norbert:1
norbert to:1
charlie can:1
then put:1
put him:11
hagrid agreed:1
agreed that:5
send an:1
owl to:1
to charlie:1
charlie to:1
following week:1
week dragged:1
dragged by:2
wednesday night:1
night found:1
found hermione:1
harry sitting:1
sitting alone:2
alone in:22
long after:10
after everyone:1
else had:1
gone to:17
the clock:5
clock on:3
wall had:2
just chimed:1
chimed midnight:1
midnight when:4
hole burst:1
burst open:1
ron appeared:1
appeared out:1
of nowhere:1
nowhere as:1
off harry:1
harry invisibility:1
helping him:2
him feed:1
feed norbert:1
now eating:1
eating dead:1
dead rats:1
rats by:1
bit me:4
them his:2
a bloody:2
bloody handkerchief:1
hold a:2
a quill:1
quill for:1
that dragon:4
dragon the:1
most horrible:2
horrible animal:1
animal i:1
way hagrid:1
hagrid goes:1
a fluffy:1
fluffy little:1
little bunny:2
bunny rabbit:1
for frightening:1
frightening it:1
i left:13
was singing:8
singing it:1
a lullaby:1
dark window:2
it hedwig:1
hurrying to:3
let her:3
her in:7
she have:2
have charlie:1
charlie answer:1
them put:2
put their:4
heads together:1
dear ron:1
thanks for:2
letter i:1
be glad:27
glad to:40
be easy:8
easy getting:1
getting him:1
best thing:3
thing will:1
be to:12
to send:27
some friends:2
friends of:11
of mine:15
mine who:1
are coming:30
visit me:2
me next:1
trouble is:6
they mustn:3
mustn be:2
seen carrying:1
carrying an:2
the ridgeback:1
ridgeback up:1
the tallest:10
tallest tower:2
tower at:3
midnight on:3
can meet:2
and take:27
away while:2
while it:12
it still:12
still dark:7
answer as:3
charlie they:1
too difficult:2
difficult i:1
the cloaks:2
cloaks big:1
big enough:2
to cover:6
cover two:1
a mark:7
mark of:5
of how:6
how bad:1
bad the:1
last week:3
week had:1
been that:5
two agreed:1
agreed with:3
of norbert:3
norbert and:2
a hitch:2
ron bitten:1
bitten hand:1
had swollen:2
swollen to:2
to twice:1
twice its:1
its usual:1
usual size:1
whether it:13
to madam:2
pomfrey would:1
would she:1
she recognize:1
recognize a:1
dragon bite:1
no choice:5
the cut:2
cut had:1
turned a:10
nasty shade:1
shade of:8
if norbert:1
norbert fangs:1
fangs were:1
were poisonous:1
hermione rushed:1
rushed up:4
wing at:1
day to:9
find ron:1
terrible state:1
state in:1
not just:7
just my:1
my hand:9
although that:2
that feels:1
feels like:2
malfoy told:1
told madam:2
pomfrey he:1
to borrow:2
borrow one:1
of my:132
books so:1
could come:10
good laugh:1
kept threatening:1
her what:1
what really:2
really bit:1
she believes:1
believes me:1
i shouldn:9
shouldn have:5
have hit:1
hermione tried:2
to calm:2
calm ron:1
ron down:1
be over:6
didn soothe:1
soothe ron:1
ron at:1
upright and:2
a sweat:1
a hoarse:9
hoarse voice:1
no oh:1
just remembered:2
remembered charlie:1
charlie letter:2
letter was:1
that book:3
book malfoy:1
malfoy took:1
we getting:1
pomfrey came:1
moment and:4
them leave:3
saying ron:1
ron needed:1
needed sleep:1
late to:5
to change:7
the plan:7
plan now:1
send charlie:1
charlie another:1
this could:2
be our:7
our only:5
only chance:5
to risk:7
risk it:2
malfoy doesn:1
found fang:1
the boarhound:1
sitting outside:1
outside with:1
a bandaged:1
bandaged tail:1
tail when:1
tell hagrid:1
who opened:1
opened a:4
let you:14
he puffed:2
norbert at:1
tricky stage:1
stage nothin:1
nothin i:1
can handle:2
eyes filled:1
filled with:101
with tears:4
been because:1
because norbert:1
norbert had:2
just bitten:1
bitten him:1
he only:11
only got:8
my boot:1
boot jus:1
jus playin:1
playin he:1
baby banged:1
banged its:1
tail on:1
windows rattle:1
hermione walked:1
castle feeling:1
feeling saturday:1
saturday couldn:1
come quickly:2
quickly enough:1
have felt:7
felt sorry:1
hagrid when:1
time came:6
came for:4
to norbert:1
norbert if:1
worried about:4
cloudy night:2
bit late:2
late arriving:1
arriving at:1
hut because:1
peeves to:1
been playing:1
playing tennis:1
tennis against:1
had norbert:1
norbert packed:1
and ready:2
ready in:5
large crate:1
lots o:1
o rats:1
rats an:1
an some:1
some brandy:1
brandy fer:1
fer the:1
a muffled:5
i packed:1
packed his:1
his teddy:1
teddy bear:1
bear in:1
gets lonely:1
crate came:1
came ripping:1
ripping noises:1
noises that:1
sounded to:1
the teddy:1
teddy was:1
was having:5
having his:1
head torn:1
torn off:2
bye bye:1
hagrid sobbed:1
hermione covered:1
covered the:4
crate with:1
and stepped:7
stepped underneath:1
it themselves:1
mommy will:1
forget you:3
how they:19
they managed:3
crate back:1
midnight ticked:1
ticked nearer:1
nearer as:1
they heaved:1
heaved norbert:1
norbert up:1
staircase in:1
hall and:4
and along:8
dark corridors:1
another staircase:1
another even:4
harry shortcuts:1
shortcuts didn:1
work much:2
much easier:2
panted as:1
corridor beneath:1
beneath the:70
sudden movement:3
movement ahead:1
them made:1
them almost:3
almost drop:1
drop the:1
forgetting that:2
already invisible:1
dark outlines:1
outlines of:1
of two:18
people grappling:1
grappling with:1
with each:3
other ten:1
ten feet:2
lamp flared:1
a tartan:1
tartan bathrobe:1
a hair:3
hair net:1
had malfoy:1
malfoy by:1
the ear:1
twenty points:1
from slytherin:1
don understand:7
potter coming:1
coming he:1
what utter:1
utter rubbish:1
tell such:3
such lies:1
see professor:3
snape about:1
the steep:20
steep spiral:1
staircase up:2
tower seemed:1
the easiest:4
easiest thing:1
world after:2
stepped out:9
air did:1
they throw:1
throw off:1
to breathe:13
breathe properly:2
properly again:2
hermione did:1
of jig:1
got detention:1
could sing:3
harry advised:1
advised her:1
chuckling about:1
about malfoy:1
they waited:8
norbert thrashing:1
thrashing about:1
his crate:1
about ten:3
four broomsticks:1
broomsticks came:1
came swooping:2
swooping down:3
down out:8
charlie friends:1
friends were:5
a cheery:2
cheery lot:1
they showed:2
hermione the:1
the harness:2
harness they:1
they rigged:1
rigged up:1
could suspend:1
suspend norbert:1
norbert between:1
all helped:1
helped buckle:1
buckle norbert:1
norbert safely:1
safely into:1
hermione shook:1
and thanked:5
thanked them:2
them very:7
norbert was:2
they slipped:7
slipped back:2
hearts as:3
as light:9
that norbert:1
more dragon:1
dragon malfoy:1
in detention:1
detention what:1
could spoil:1
spoil their:1
their happiness:1
the answer:27
answer to:22
waiting at:2
stepped into:6
filch face:1
face loomed:1
loomed suddenly:2
are in:40
cloak on:4
chapter fifteen:1
fifteen the:1
the foribidden:1
foribidden forest:1
forest things:1
things couldn:2
been worse:3
filch took:1
took them:9
mcgonagall study:1
study on:2
first floor:2
and waited:8
waited without:1
without saying:3
was trembling:3
and wild:11
wild cover:1
cover up:4
up stories:1
stories chased:1
chased each:1
other around:1
harry brain:1
each more:1
more feeble:1
feeble than:1
trouble this:2
were cornered:1
so stupid:2
stupid as:2
as to:26
forget the:14
reason on:1
earth that:4
would accept:3
accept for:1
their being:1
and creeping:2
creeping around:2
school in:1
the dead:88
dead of:6
of night:28
let alone:6
alone being:1
being up:2
tallest astronomy:1
astronomy tower:2
bounds except:1
for classes:1
add norbert:1
well be:8
packing their:2
their bags:6
bags already:1
that things:4
was wrong:7
mcgonagall appeared:1
was leading:5
leading neville:1
neville burst:1
find you:17
to warn:8
heard malfoy:1
malfoy saying:1
catch you:5
a drag:2
head violently:1
violently to:1
shut neville:1
neville up:1
looked more:7
more likely:10
likely to:30
breathe fire:1
fire than:1
than norbert:1
norbert as:1
she towered:1
have believed:3
believed it:5
it of:7
of any:53
filch says:1
says you:3
the astronomy:1
it one:2
o in:3
explain yourselves:1
time hermione:1
ever failed:2
failed to:8
answer a:2
teacher question:1
her slippers:1
what been:1
it doesn:12
doesn take:1
genius to:1
work it:2
you fed:1
fed draco:1
malfoy some:1
some cock:1
cock and:1
and bull:1
bull story:1
story about:3
already caught:2
it funny:1
funny that:2
that longbottom:1
longbottom here:1
here heard:1
story and:4
and believed:1
caught neville:1
neville eye:1
him without:7
without words:1
words that:19
wasn true:1
looking stunned:1
stunned and:4
and hurt:3
blundering neville:1
neville harry:1
have cost:2
cost him:2
warn them:2
i disgusted:1
four students:1
bed in:5
one night:7
of such:16
thing before:3
more sense:6
thought gryffindor:1
gryffindor meant:1
meant more:2
than this:8
will receive:2
receive detentions:1
detentions yes:1
nothing gives:1
walk around:1
around school:1
especially these:1
very dangerous:8
dangerous and:5
gasped they:1
would lose:1
lose the:3
lead he:1
won in:1
last quidditch:2
points each:1
heavily through:1
through her:2
her long:5
pointed nose:1
professor please:1
me what:12
can do:37
now get:1
more ashamed:1
ashamed of:5
gryffindor students:1
points lost:1
that put:3
put gryffindor:1
in last:1
they ruined:1
ruined any:1
any chance:1
chance gryffindor:1
had for:7
bottom had:1
had dropped:3
dropped out:1
ever make:1
didn sleep:1
sleep all:1
hear neville:1
neville sobbing:1
pillow for:1
couldn think:2
say to:35
to comfort:3
comfort him:3
knew neville:1
like himself:1
was dreading:1
dreading the:1
the dawn:24
would happen:12
gryffindor found:1
they done:4
gryffindors passing:1
giant hourglasses:1
hourglasses that:1
that recorded:1
recorded the:1
points the:1
day thought:1
there been:3
they suddenly:2
suddenly have:1
points fewer:1
fewer than:4
than yesterday:1
story started:1
to spread:4
famous harry:1
their hero:1
hero of:3
two quidditch:1
quidditch matches:1
had lo:1
lo st:1
st them:1
those points:1
other stupid:1
stupid first:1
being one:1
most popular:2
popular and:1
and admired:1
admired people:1
suddenly the:36
most hated:1
even ravenclaws:1
ravenclaws and:1
and hufflepuffs:1
hufflepuffs turned:1
because everyone:1
been longing:2
longing to:2
see slytherin:1
slytherin lose:1
everywhere harry:1
people pointed:1
didn trouble:1
trouble to:4
to lower:2
lower their:1
their voices:14
voices as:2
they insulted:1
insulted him:1
walked past:2
whistling and:5
and cheering:2
thanks potter:1
we owe:1
owe you:1
only ron:1
stood by:13
by him:19
all forget:1
forget this:1
george have:1
lost loads:1
of points:2
points in:3
been here:7
and people:9
people still:2
still like:2
like them:6
never lost:1
lost a:3
one go:3
harry miserably:1
well no:4
to repair:4
repair the:2
the damage:3
harry swore:1
swore to:1
himself not:1
to meddle:2
meddle in:4
weren his:1
his business:5
business from:2
now on:14
with sneaking:1
sneaking around:1
and spying:1
felt so:7
so ashamed:1
of himself:15
himself that:3
to wood:1
offered to:3
to resign:1
resign from:1
wood thundered:1
good that:3
that do:4
get any:5
any points:1
points back:1
back if:2
can win:1
win at:1
even quidditch:1
quidditch had:1
lost its:3
its fun:1
team wouldn:1
wouldn speak:1
harry during:1
during practice:1
speak about:1
they called:17
called him:9
neville were:1
were suffering:1
have as:2
bad a:2
weren as:1
well known:12
but nobody:3
nobody would:1
would speak:5
stopped drawing:1
drawing attention:1
herself in:2
in class:1
keeping her:1
and working:2
working in:2
in silence:36
almost glad:1
glad that:16
exams weren:1
weren far:1
far away:178
the studying:1
studying he:1
do kept:1
his misery:1
hermione kept:1
working late:1
the ingredients:1
ingredients in:1
in complicated:1
complicated potions:1
learn charms:1
charms and:1
and spells:1
spells by:1
memorize the:1
the dates:3
dates of:2
of magical:1
discoveries and:1
and goblin:4
goblin rebellions:1
exams were:1
were due:1
due to:4
new resolution:1
resolution not:1
to interfere:2
interfere in:1
didn concern:1
concern him:1
an unexpected:4
unexpected test:1
walking back:1
library on:1
own one:1
heard somebody:1
somebody whimpering:1
whimpering from:1
classroom up:1
drew closer:2
heard quirrell:2
quirrell voice:2
no no:1
no not:1
not again:3
sounded as:1
though someone:1
threatening him:1
right all:1
quirrell sob:1
came hurrying:4
hurrying out:1
classroom straightening:1
straightening his:2
pale and:23
think quirrell:1
even noticed:1
until quirrell:1
quirrell footsteps:1
footsteps had:1
then peered:1
peered into:2
ajar at:1
was halfway:2
halfway toward:1
remembered what:3
he promised:6
promised himself:1
himself about:2
not meddling:1
have gambled:1
gambled twelve:1
twelve sorcerer:1
sorcerer stones:1
stones that:8
just left:4
from what:10
just heard:2
walking with:3
new spring:1
spring in:4
his step:1
step quirrell:1
quirrell seemed:1
given in:2
where hermione:1
was testing:1
testing ron:1
ron on:1
on astronomy:1
snape done:1
if quirrell:1
him how:3
break his:2
his anti:1
dark force:2
force spell:1
still fluffy:1
maybe snape:1
snape found:2
without asking:1
asking hagrid:1
books surrounding:1
surrounding them:1
bet there:2
book somewhere:1
here telling:1
past a:2
giant three:1
light of:124
of adventure:1
adventure was:5
was kindling:1
kindling again:1
again in:34
in ron:1
hermione answered:1
answered before:1
done ages:1
we try:3
try anything:1
anything ourselves:1
ourselves we:1
be thrown:3
no proof:1
quirrell too:1
to back:7
back us:2
us up:9
snape only:1
troll got:1
halloween and:1
was nowhere:2
nowhere near:1
floor who:1
who do:1
they believe:2
or us:1
exactly a:1
secret we:1
we hate:2
dumbledore think:1
we made:4
him sacked:1
filch wouldn:2
wouldn help:2
life depended:1
depended on:2
too friendly:2
with snape:1
more students:1
students get:1
get thrown:1
the better:18
he think:6
stone or:4
or fluffy:1
that take:3
of explaining:1
looked convinced:1
of poking:1
poking around:2
harry flatly:1
done enough:1
enough poking:1
of jupiter:1
jupiter toward:1
its moons:1
following morning:1
notes were:2
were delivered:2
delivered to:1
neville at:1
your detention:1
detention will:1
place at:3
o tonight:1
meet mr:1
had forgotten:18
forgotten they:1
had detentions:1
detentions to:1
do in:9
the furor:1
furor over:1
points they:1
they lost:6
he half:5
half expected:6
expected hermione:1
hermione to:1
complain that:1
whole night:1
night of:13
of studying:1
studying lost:1
she felt:2
felt they:1
they deserved:1
deserved what:1
o that:2
said good:7
hall with:6
so was:3
also forgotten:1
gotten a:1
a detention:1
said filch:4
lighting a:3
lamp and:3
and leading:4
leading them:6
them outside:2
think twice:3
twice about:2
breaking a:1
rule again:1
leering at:1
work and:4
and pain:2
pain are:1
best teachers:1
teachers if:1
a pity:14
pity they:1
they let:6
old punishments:1
punishments die:1
die out:2
hang you:1
by your:19
your wrists:2
wrists from:1
ceiling for:1
few days:14
the chains:1
chains still:1
my office:1
keep well:1
well oiled:1
oiled in:1
case they:3
ever needed:1
of running:2
running off:1
be worse:2
worse for:4
marched off:2
off across:4
dark grounds:1
neville kept:1
kept sniffing:1
wondered what:20
what their:2
their punishment:1
punishment was:1
really horrible:1
or filch:1
be sounding:1
sounding so:1
so delighted:1
moon was:27
but clouds:3
clouds scudding:1
scudding across:1
kept throwing:1
throwing them:2
lighted windows:1
windows of:7
distant shout:1
heart rose:1
hagrid it:1
so bad:4
relief must:1
have showed:1
showed in:2
because filch:1
filch said:1
enjoying yourself:1
yourself with:1
that oaf:1
think again:2
forest you:1
going and:2
i much:3
much mistaken:2
mistaken if:1
all come:7
one piece:4
neville let:1
little moan:1
malfoy stopped:1
dead in:5
his tracks:1
he repeated:6
didn sound:2
sound quite:2
as cool:1
cool as:2
go in:18
night there:2
there all:6
there werewolves:1
neville clutched:1
clutched the:8
harry robe:1
robe and:2
voice cracking:1
cracking with:1
with glee:1
should thought:1
them werewolves:1
werewolves before:1
shouldn you:1
striding toward:1
fang at:1
carrying his:2
large crossbow:1
a quiver:5
quiver of:5
of arrows:6
arrows hung:1
hung over:8
bin waitin:1
waitin fer:1
fer half:1
hour already:1
friendly to:4
filch coldly:1
be punished:1
yer late:1
at filch:1
bin lecturin:1
lecturin them:1
your place:2
place ter:1
yeh done:2
done yer:1
yer bit:1
over from:2
at dawn:9
what left:2
left of:22
added nastily:1
started back:1
lamp bobbing:1
bobbing away:2
malfoy now:1
now turned:6
going in:12
that forest:3
note of:3
of panic:1
panic in:1
are if:1
ter stay:1
hagrid fiercely:1
done wrong:1
wrong an:1
an now:1
now yehve:1
yehve got:1
got ter:1
ter pay:1
pay fer:1
fer it:2
is servant:1
servant stuff:1
for students:1
students to:1
be copying:1
copying lines:1
lines or:1
if my:15
father knew:1
he tell:2
tell yer:1
yer that:1
that how:6
hagrid growled:1
copyin lines:1
yeh do:1
do summat:1
summat useful:1
useful or:1
or yeh:1
yeh think:1
yer father:1
father rather:1
rather you:1
were expelled:1
then get:2
back off:1
castle an:1
an pack:1
hagrid furiously:1
then dropped:1
his gaze:11
listen carefully:1
dangerous what:1
we gonna:3
gonna do:1
do tonight:1
want no:3
one takin:1
takin risks:1
me over:4
here a:11
he led:21
very edge:10
lamp up:1
up high:2
pointed down:1
winding earth:1
earth track:1
track that:4
that disappeared:1
disappeared into:4
the thick:4
black trees:2
a light:65
light breeze:1
breeze lifted:1
lifted their:5
their hair:12
hair as:4
look there:1
that stuff:1
stuff shinin:1
shinin on:1
silvery stuff:1
that unicorn:2
unicorn blood:5
a unicorn:6
unicorn in:1
there bin:1
bin hurt:2
hurt badly:1
badly by:1
by summat:1
second time:10
found one:2
one dead:1
dead last:1
last wednesday:1
gonna try:1
an find:2
poor thing:2
have ter:1
ter put:1
its misery:1
if whatever:1
whatever hurt:1
hurt the:3
the unicorn:6
unicorn finds:1
finds us:2
us first:2
the fear:18
fear out:1
there nothin:1
nothin that:1
that lives:3
forest that:3
that hurt:1
hurt yeh:1
if yer:2
yer with:1
me or:7
or fang:1
an keep:1
keep ter:1
the path:138
gonna split:1
split inter:1
inter two:1
two parties:2
parties an:1
an follow:1
follow the:15
the trail:17
trail in:1
in diff:1
diff directions:1
there blood:1
blood all:1
must bin:1
bin staggerin:1
staggerin around:1
around since:1
since last:2
night at:4
want fang:1
at fang:1
fang long:1
long teeth:1
warn yeh:1
a coward:1
so me:1
an hermione:3
hermione go:1
go one:1
one way:10
way an:1
an draco:1
an fang:1
fang go:1
us finds:1
finds the:3
send up:3
up green:1
green sparks:2
yer wands:1
wands out:1
an practice:1
practice now:1
an if:1
anyone gets:1
gets in:2
up red:1
red sparks:2
an we:3
find yeh:1
yeh so:1
careful let:1
forest was:8
was black:10
it they:12
a fork:3
fork in:1
the earth:60
earth path:1
left path:1
path while:1
while malfoy:1
and fang:4
fang took:1
a ray:2
moonlight through:1
branches above:3
above lit:1
a spot:2
spot of:1
silver blue:1
blue blood:1
blood on:1
the fallen:19
fallen leaves:1
very worried:2
a werewolf:2
werewolf be:1
be killing:1
killing the:1
the unicorns:2
not fast:4
not easy:11
easy ter:1
ter catch:2
catch a:5
they powerful:1
powerful magic:1
magic creatures:1
knew one:1
one ter:1
be hurt:1
hurt before:1
a mossy:3
mossy tree:1
tree stump:1
hear running:1
running water:8
stream somewhere:1
somewhere close:1
still spots:1
of unicorn:1
blood here:1
there along:1
the winding:12
winding path:4
hagrid whispered:1
can gone:1
gone far:15
far if:1
badly hurt:1
then we:54
able ter:1
get behind:2
behind that:2
that tree:4
and hoisted:1
hoisted them:1
path behind:2
towering oak:1
an arrow:20
arrow and:3
his crossbow:3
raising it:1
to fire:2
them listened:1
was slithering:1
over dead:2
dead leaves:3
leaves nearby:1
cloak trailing:1
trailing along:1
squinting up:1
dark path:1
sound faded:1
faded away:8
there summat:2
summat in:1
that shouldn:1
wasn no:4
no werewolf:1
werewolf an:1
no unicorn:1
hagrid grimly:1
but careful:1
ears straining:1
straining for:1
faintest sound:1
a clearing:4
clearing ahead:2
something definitely:1
definitely moved:1
show yerself:1
yerself i:1
clearing came:1
came was:1
a horse:21
with red:6
but below:3
below that:1
horse gleaming:1
gleaming chestnut:1
